"x" "y"
"10624" 334290 4807120
"10625" 334310 4807120
"10626" 334330 4807120
"10627" 334350 4807120
"10628" 334370 4807120
"10629" 334390 4807120
"10630" 334410 4807120
"10631" 334430 4807120
"10632" 334450 4807120
"10633" 334470 4807120
"10634" 334490 4807120
"10635" 334510 4807120
"10636" 334530 4807120
"10637" 334550 4807120
"10638" 334570 4807120
"10639" 334590 4807120
"10640" 334610 4807120
"10641" 334630 4807120
"10642" 334650 4807120
"10643" 334670 4807120
"10644" 334690 4807120
"10645" 334710 4807120
"10646" 334730 4807120
"10647" 334750 4807120
"10648" 334770 4807120
"10649" 334790 4807120
"10650" 334810 4807120
"10651" 334830 4807120
"10652" 334850 4807120
"10653" 334870 4807120
"10654" 334890 4807120
"10655" 334910 4807120
"10656" 334930 4807120
"10657" 334950 4807120
"10658" 334970 4807120
"10659" 334990 4807120
"10660" 335010 4807120
"10661" 335030 4807120
"10662" 335050 4807120
"10663" 335070 4807120
"10664" 335090 4807120
"10665" 335110 4807120
"10666" 335130 4807120
"10667" 335150 4807120
"10668" 335170 4807120
"10669" 335190 4807120
"10670" 335210 4807120
"10671" 335230 4807120
"10672" 335250 4807120
"10673" 335270 4807120
"10674" 335290 4807120
"10675" 335310 4807120
"10676" 335330 4807120
"10677" 335350 4807120
"10678" 335370 4807120
"10679" 335390 4807120
"10680" 335410 4807120
"10681" 335430 4807120
"10682" 335450 4807120
"10683" 335470 4807120
"10684" 335490 4807120
"10685" 335510 4807120
"10686" 335530 4807120
"10687" 335550 4807120
"10688" 335570 4807120
"10689" 335590 4807120
"10690" 335610 4807120
"10691" 335630 4807120
"10692" 335650 4807120
"10693" 335670 4807120
"10694" 335690 4807120
"10695" 335710 4807120
"10696" 335730 4807120
"10697" 335750 4807120
"10698" 335770 4807120
"10699" 335790 4807120
"10700" 335810 4807120
"10701" 335830 4807120
"10702" 332850 4807100
"10703" 332870 4807100
"10704" 332890 4807100
"10705" 332910 4807100
"10706" 332930 4807100
"10707" 332950 4807100
"10708" 332970 4807100
"10709" 332990 4807100
"10710" 333010 4807100
"10711" 333030 4807100
"10712" 333050 4807100
"10713" 333070 4807100
"10714" 333090 4807100
"10715" 333110 4807100
"10716" 333130 4807100
"10717" 333150 4807100
"10718" 333170 4807100
"10719" 333190 4807100
"10720" 333210 4807100
"10721" 333230 4807100
"10722" 333250 4807100
"10723" 333270 4807100
"10724" 333290 4807100
"10725" 333310 4807100
"10726" 333330 4807100
"10727" 333350 4807100
"10728" 333370 4807100
"10729" 333390 4807100
"10730" 333410 4807100
"10731" 333430 4807100
"10732" 333450 4807100
"10733" 333470 4807100
"10734" 333490 4807100
"10735" 333510 4807100
"10736" 333530 4807100
"10737" 333550 4807100
"10738" 333570 4807100
"10739" 333590 4807100
"10740" 333610 4807100
"10741" 333630 4807100
"10742" 333650 4807100
"10743" 333670 4807100
"10744" 333690 4807100
"10745" 333710 4807100
"10746" 333730 4807100
"10747" 333750 4807100
"10748" 333770 4807100
"10749" 333790 4807100
"10750" 333810 4807100
"10751" 333830 4807100
"10752" 333850 4807100
"10753" 333870 4807100
"10754" 333890 4807100
"10755" 333910 4807100
"10756" 333930 4807100
"10757" 333950 4807100
"10758" 333970 4807100
"10759" 333990 4807100
"10760" 334010 4807100
"10761" 334030 4807100
"10762" 334050 4807100
"10763" 334070 4807100
"10764" 334090 4807100
"10765" 334110 4807100
"10766" 334130 4807100
"10767" 334150 4807100
"10768" 334170 4807100
"10769" 334190 4807100
"10770" 334210 4807100
"10771" 334230 4807100
"10772" 334250 4807100
"10773" 334270 4807100
"10774" 334290 4807100
"10775" 334310 4807100
"10776" 334330 4807100
"10777" 334350 4807100
"10778" 334370 4807100
"10779" 334390 4807100
"10780" 334410 4807100
"10781" 334430 4807100
"10782" 334450 4807100
"10783" 334470 4807100
"10784" 334490 4807100
"10785" 334510 4807100
"10786" 334530 4807100
"10787" 334550 4807100
"10788" 334570 4807100
"10789" 334590 4807100
"10790" 334610 4807100
"10791" 334630 4807100
"10792" 334650 4807100
"10793" 334670 4807100
"10794" 334690 4807100
"10795" 334710 4807100
"10796" 334730 4807100
"10797" 334750 4807100
"10798" 334770 4807100
"10799" 334790 4807100
"10800" 334810 4807100
"10801" 334830 4807100
"10802" 334850 4807100
"10803" 334870 4807100
"10804" 334890 4807100
"10805" 334910 4807100
"10806" 334930 4807100
"10807" 334950 4807100
"10808" 334970 4807100
"10809" 334990 4807100
"10810" 335010 4807100
"10811" 335030 4807100
"10812" 335050 4807100
"10813" 335070 4807100
"10814" 335090 4807100
"10815" 335110 4807100
"10816" 335130 4807100
"10817" 335150 4807100
"10818" 335170 4807100
"10819" 335190 4807100
"10820" 335210 4807100
"10821" 335230 4807100
"10822" 335250 4807100
"10823" 335270 4807100
"10824" 335290 4807100
"10825" 335310 4807100
"10826" 335330 4807100
"10827" 335350 4807100
"10828" 335370 4807100
"10829" 335390 4807100
"10830" 335410 4807100
"10831" 335430 4807100
"10832" 335450 4807100
"10833" 335470 4807100
"10834" 335490 4807100
"10835" 335510 4807100
"10836" 335530 4807100
"10837" 335550 4807100
"10838" 335570 4807100
"10839" 335590 4807100
"10840" 335610 4807100
"10841" 335630 4807100
"10842" 335650 4807100
"10843" 335670 4807100
"10844" 335690 4807100
"10845" 335710 4807100
"10846" 335730 4807100
"10847" 335750 4807100
"10848" 335770 4807100
"10849" 335790 4807100
"10850" 335810 4807100
"10851" 335830 4807100
"10852" 332850 4807080
"10853" 332870 4807080
"10854" 332890 4807080
"10855" 332910 4807080
"10856" 332930 4807080
"10857" 332950 4807080
"10858" 332970 4807080
"10859" 332990 4807080
"10860" 333010 4807080
"10861" 333030 4807080
"10862" 333050 4807080
"10863" 333070 4807080
"10864" 333090 4807080
"10865" 333110 4807080
"10866" 333130 4807080
"10867" 333150 4807080
"10868" 333170 4807080
"10869" 333190 4807080
"10870" 333210 4807080
"10871" 333230 4807080
"10872" 333250 4807080
"10873" 333270 4807080
"10874" 333290 4807080
"10875" 333310 4807080
"10876" 333330 4807080
"10877" 333350 4807080
"10878" 333370 4807080
"10879" 333390 4807080
"10880" 333410 4807080
"10881" 333430 4807080
"10882" 333450 4807080
"10883" 333470 4807080
"10884" 333490 4807080
"10885" 333510 4807080
"10886" 333530 4807080
"10887" 333550 4807080
"10888" 333570 4807080
"10889" 333590 4807080
"10890" 333610 4807080
"10891" 333630 4807080
"10892" 333650 4807080
"10893" 333670 4807080
"10894" 333690 4807080
"10895" 333710 4807080
"10896" 333730 4807080
"10897" 333750 4807080
"10898" 333770 4807080
"10899" 333790 4807080
"10900" 333810 4807080
"10901" 333830 4807080
"10902" 333850 4807080
"10903" 333870 4807080
"10904" 333890 4807080
"10905" 333910 4807080
"10906" 333930 4807080
"10907" 333950 4807080
"10908" 333970 4807080
"10909" 333990 4807080
"10910" 334010 4807080
"10911" 334030 4807080
"10912" 334050 4807080
"10913" 334070 4807080
"10914" 334090 4807080
"10915" 334110 4807080
"10916" 334130 4807080
"10917" 334150 4807080
"10918" 334170 4807080
"10919" 334190 4807080
"10920" 334210 4807080
"10921" 334230 4807080
"10922" 334250 4807080
"10923" 334270 4807080
"10924" 334290 4807080
"10925" 334310 4807080
"10926" 334330 4807080
"10927" 334350 4807080
"10928" 334370 4807080
"10929" 334390 4807080
"10930" 334410 4807080
"10931" 334430 4807080
"10932" 334450 4807080
"10933" 334470 4807080
"10934" 334490 4807080
"10935" 334510 4807080
"10936" 334530 4807080
"10937" 334550 4807080
"10938" 334570 4807080
"10939" 334590 4807080
"10940" 334610 4807080
"10941" 334630 4807080
"10942" 334650 4807080
"10943" 334670 4807080
"10944" 334690 4807080
"10945" 334710 4807080
"10946" 334730 4807080
"10947" 334750 4807080
"10948" 334770 4807080
"10949" 334790 4807080
"10950" 334810 4807080
"10951" 334830 4807080
"10952" 334850 4807080
"10953" 334870 4807080
"10954" 334890 4807080
"10955" 334910 4807080
"10956" 334930 4807080
"10957" 334950 4807080
"10958" 334970 4807080
"10959" 334990 4807080
"10960" 335010 4807080
"10961" 335030 4807080
"10962" 335050 4807080
"10963" 335070 4807080
"10964" 335090 4807080
"10965" 335110 4807080
"10966" 335130 4807080
"10967" 335150 4807080
"10968" 335170 4807080
"10969" 335190 4807080
"10970" 335210 4807080
"10971" 335230 4807080
"10972" 335250 4807080
"10973" 335270 4807080
"10974" 335290 4807080
"10975" 335310 4807080
"10976" 335330 4807080
"10977" 335350 4807080
"10978" 335370 4807080
"10979" 335390 4807080
"10980" 335410 4807080
"10981" 335430 4807080
"10982" 335450 4807080
"10983" 335470 4807080
"10984" 335490 4807080
"10985" 335510 4807080
"10986" 335530 4807080
"10987" 335550 4807080
"10988" 335570 4807080
"10989" 335590 4807080
"10990" 335610 4807080
"10991" 335630 4807080
"10992" 335650 4807080
"10993" 335670 4807080
"10994" 335690 4807080
"10995" 335710 4807080
"10996" 335730 4807080
"10997" 335750 4807080
"10998" 335770 4807080
"10999" 335790 4807080
"11000" 335810 4807080
"11001" 335830 4807080
"11002" 335850 4807080
"11003" 332870 4807060
"11004" 332890 4807060
"11005" 332910 4807060
"11006" 332930 4807060
"11007" 332950 4807060
"11008" 332970 4807060
"11009" 332990 4807060
"11010" 333010 4807060
"11011" 333030 4807060
"11012" 333050 4807060
"11013" 333070 4807060
"11014" 333090 4807060
"11015" 333110 4807060
"11016" 333130 4807060
"11017" 333150 4807060
"11018" 333170 4807060
"11019" 333190 4807060
"11020" 333210 4807060
"11021" 333230 4807060
"11022" 333250 4807060
"11023" 333270 4807060
"11024" 333290 4807060
"11025" 333310 4807060
"11026" 333330 4807060
"11027" 333350 4807060
"11028" 333370 4807060
"11029" 333390 4807060
"11030" 333410 4807060
"11031" 333430 4807060
"11032" 333450 4807060
"11033" 333470 4807060
"11034" 333490 4807060
"11035" 333510 4807060
"11036" 333530 4807060
"11037" 333550 4807060
"11038" 333570 4807060
"11039" 333590 4807060
"11040" 333610 4807060
"11041" 333630 4807060
"11042" 333650 4807060
"11043" 333670 4807060
"11044" 333690 4807060
"11045" 333710 4807060
"11046" 333730 4807060
"11047" 333750 4807060
"11048" 333770 4807060
"11049" 333790 4807060
"11050" 333810 4807060
"11051" 333830 4807060
"11052" 333850 4807060
"11053" 333870 4807060
"11054" 333890 4807060
"11055" 333910 4807060
"11056" 333930 4807060
"11057" 333950 4807060
"11058" 333970 4807060
"11059" 333990 4807060
"11060" 334010 4807060
"11061" 334030 4807060
"11062" 334050 4807060
"11063" 334070 4807060
"11064" 334090 4807060
"11065" 334110 4807060
"11066" 334130 4807060
"11067" 334150 4807060
"11068" 334170 4807060
"11069" 334190 4807060
"11070" 334210 4807060
"11071" 334230 4807060
"11072" 334250 4807060
"11073" 334270 4807060
"11074" 334290 4807060
"11075" 334310 4807060
"11076" 334330 4807060
"11077" 334350 4807060
"11078" 334370 4807060
"11079" 334390 4807060
"11080" 334410 4807060
"11081" 334430 4807060
"11082" 334450 4807060
"11083" 334470 4807060
"11084" 334490 4807060
"11085" 334510 4807060
"11086" 334530 4807060
"11087" 334550 4807060
"11088" 334570 4807060
"11089" 334590 4807060
"11090" 334610 4807060
"11091" 334630 4807060
"11092" 334650 4807060
"11093" 334670 4807060
"11094" 334690 4807060
"11095" 334710 4807060
"11096" 334730 4807060
"11097" 334750 4807060
"11098" 334770 4807060
"11099" 334790 4807060
"11100" 334810 4807060
"11101" 334830 4807060
"11102" 334850 4807060
"11103" 334870 4807060
"11104" 334890 4807060
"11105" 334910 4807060
"11106" 334930 4807060
"11107" 334950 4807060
"11108" 334970 4807060
"11109" 334990 4807060
"11110" 335010 4807060
"11111" 335030 4807060
"11112" 335050 4807060
"11113" 335070 4807060
"11114" 335090 4807060
"11115" 335110 4807060
"11116" 335130 4807060
"11117" 335150 4807060
"11118" 335170 4807060
"11119" 335190 4807060
"11120" 335210 4807060
"11121" 335230 4807060
"11122" 335250 4807060
"11123" 335270 4807060
"11124" 335290 4807060
"11125" 335310 4807060
"11126" 335330 4807060
"11127" 335350 4807060
"11128" 335370 4807060
"11129" 335390 4807060
"11130" 335410 4807060
"11131" 335430 4807060
"11132" 335450 4807060
"11133" 335470 4807060
"11134" 335490 4807060
"11135" 335510 4807060
"11136" 335530 4807060
"11137" 335550 4807060
"11138" 335570 4807060
"11139" 335590 4807060
"11140" 335610 4807060
"11141" 335630 4807060
"11142" 335650 4807060
"11143" 335670 4807060
"11144" 335690 4807060
"11145" 335710 4807060
"11146" 335730 4807060
"11147" 335750 4807060
"11148" 335770 4807060
"11149" 335790 4807060
"11150" 335810 4807060
"11151" 335830 4807060
"11152" 335850 4807060
"11153" 332890 4807040
"11154" 332910 4807040
"11155" 332930 4807040
"11156" 332950 4807040
"11157" 332970 4807040
"11158" 332990 4807040
"11159" 333010 4807040
"11160" 333030 4807040
"11161" 333050 4807040
"11162" 333070 4807040
"11163" 333090 4807040
"11164" 333110 4807040
"11165" 333130 4807040
"11166" 333150 4807040
"11167" 333170 4807040
"11168" 333190 4807040
"11169" 333210 4807040
"11170" 333230 4807040
"11171" 333250 4807040
"11172" 333270 4807040
"11173" 333290 4807040
"11174" 333310 4807040
"11175" 333330 4807040
"11176" 333350 4807040
"11177" 333370 4807040
"11178" 333390 4807040
"11179" 333410 4807040
"11180" 333430 4807040
"11181" 333450 4807040
"11182" 333470 4807040
"11183" 333490 4807040
"11184" 333510 4807040
"11185" 333530 4807040
"11186" 333550 4807040
"11187" 333570 4807040
"11188" 333590 4807040
"11189" 333610 4807040
"11190" 333630 4807040
"11191" 333650 4807040
"11192" 333670 4807040
"11193" 333690 4807040
"11194" 333710 4807040
"11195" 333730 4807040
"11196" 333750 4807040
"11197" 333770 4807040
"11198" 333790 4807040
"11199" 333810 4807040
"11200" 333830 4807040
"11201" 333850 4807040
"11202" 333870 4807040
"11203" 333890 4807040
"11204" 333910 4807040
"11205" 333930 4807040
"11206" 333950 4807040
"11207" 333970 4807040
"11208" 333990 4807040
"11209" 334010 4807040
"11210" 334030 4807040
"11211" 334050 4807040
"11212" 334070 4807040
"11213" 334090 4807040
"11214" 334110 4807040
"11215" 334130 4807040
"11216" 334150 4807040
"11217" 334170 4807040
"11218" 334190 4807040
"11219" 334210 4807040
"11220" 334230 4807040
"11221" 334250 4807040
"11222" 334270 4807040
"11223" 334290 4807040
"11224" 334310 4807040
"11225" 334330 4807040
"11226" 334350 4807040
"11227" 334370 4807040
"11228" 334390 4807040
"11229" 334410 4807040
"11230" 334430 4807040
"11231" 334450 4807040
"11232" 334470 4807040
"11233" 334490 4807040
"11234" 334510 4807040
"11235" 334530 4807040
"11236" 334550 4807040
"11237" 334570 4807040
"11238" 334590 4807040
"11239" 334610 4807040
"11240" 334630 4807040
"11241" 334650 4807040
"11242" 334670 4807040
"11243" 334690 4807040
"11244" 334710 4807040
"11245" 334730 4807040
"11246" 334750 4807040
"11247" 334770 4807040
"11248" 334790 4807040
"11249" 334810 4807040
"11250" 334830 4807040
"11251" 334850 4807040
"11252" 334870 4807040
"11253" 334890 4807040
"11254" 334910 4807040
"11255" 334930 4807040
"11256" 334950 4807040
"11257" 334970 4807040
"11258" 334990 4807040
"11259" 335010 4807040
"11260" 335030 4807040
"11261" 335050 4807040
"11262" 335070 4807040
"11263" 335090 4807040
"11264" 335110 4807040
"11265" 335130 4807040
"11266" 335150 4807040
"11267" 335170 4807040
"11268" 335190 4807040
"11269" 335210 4807040
"11270" 335230 4807040
"11271" 335250 4807040
"11272" 335270 4807040
"11273" 335290 4807040
"11274" 335310 4807040
"11275" 335330 4807040
"11276" 335350 4807040
"11277" 335370 4807040
"11278" 335390 4807040
"11279" 335410 4807040
"11280" 335430 4807040
"11281" 335450 4807040
"11282" 335470 4807040
"11283" 335490 4807040
"11284" 335510 4807040
"11285" 335530 4807040
"11286" 335550 4807040
"11287" 335570 4807040
"11288" 335590 4807040
"11289" 335610 4807040
"11290" 335630 4807040
"11291" 335650 4807040
"11292" 335670 4807040
"11293" 335690 4807040
"11294" 335710 4807040
"11295" 335730 4807040
"11296" 335750 4807040
"11297" 335770 4807040
"11298" 335790 4807040
"11299" 335810 4807040
"11300" 335830 4807040
"11301" 335850 4807040
"11302" 332890 4807020
"11303" 332910 4807020
"11304" 332930 4807020
"11305" 332950 4807020
"11306" 332970 4807020
"11307" 332990 4807020
"11308" 333010 4807020
"11309" 333030 4807020
"11310" 333050 4807020
"11311" 333070 4807020
"11312" 333090 4807020
"11313" 333110 4807020
"11314" 333130 4807020
"11315" 333150 4807020
"11316" 333170 4807020
"11317" 333190 4807020
"11318" 333210 4807020
"11319" 333230 4807020
"11320" 333250 4807020
"11321" 333270 4807020
"11322" 333290 4807020
"11323" 333310 4807020
"11324" 333330 4807020
"11325" 333350 4807020
"11326" 333370 4807020
"11327" 333390 4807020
"11328" 333410 4807020
"11329" 333430 4807020
"11330" 333450 4807020
"11331" 333470 4807020
"11332" 333490 4807020
"11333" 333510 4807020
"11334" 333530 4807020
"11335" 333550 4807020
"11336" 333570 4807020
"11337" 333590 4807020
"11338" 333610 4807020
"11339" 333630 4807020
"11340" 333650 4807020
"11341" 333670 4807020
"11342" 333690 4807020
"11343" 333710 4807020
"11344" 333730 4807020
"11345" 333750 4807020
"11346" 333770 4807020
"11347" 333790 4807020
"11348" 333810 4807020
"11349" 333830 4807020
"11350" 333850 4807020
"11351" 333870 4807020
"11352" 333890 4807020
"11353" 333910 4807020
"11354" 333930 4807020
"11355" 333950 4807020
"11356" 333970 4807020
"11357" 333990 4807020
"11358" 334010 4807020
"11359" 334030 4807020
"11360" 334050 4807020
"11361" 334070 4807020
"11362" 334090 4807020
"11363" 334110 4807020
"11364" 334130 4807020
"11365" 334150 4807020
"11366" 334170 4807020
"11367" 334190 4807020
"11368" 334210 4807020
"11369" 334230 4807020
"11370" 334250 4807020
"11371" 334270 4807020
"11372" 334290 4807020
"11373" 334310 4807020
"11374" 334330 4807020
"11375" 334350 4807020
"11376" 334370 4807020
"11377" 334390 4807020
"11378" 334410 4807020
"11379" 334430 4807020
"11380" 334450 4807020
"11381" 334470 4807020
"11382" 334490 4807020
"11383" 334510 4807020
"11384" 334530 4807020
"11385" 334550 4807020
"11386" 334570 4807020
"11387" 334590 4807020
"11388" 334610 4807020
"11389" 334630 4807020
"11390" 334650 4807020
"11391" 334670 4807020
"11392" 334690 4807020
"11393" 334710 4807020
"11394" 334730 4807020
"11395" 334750 4807020
"11396" 334770 4807020
"11397" 334790 4807020
"11398" 334810 4807020
"11399" 334830 4807020
"11400" 334850 4807020
"11401" 334870 4807020
"11402" 334890 4807020
"11403" 334910 4807020
"11404" 334930 4807020
"11405" 334950 4807020
"11406" 334970 4807020
"11407" 334990 4807020
"11408" 335010 4807020
"11409" 335030 4807020
"11410" 335050 4807020
"11411" 335070 4807020
"11412" 335090 4807020
"11413" 335110 4807020
"11414" 335130 4807020
"11415" 335150 4807020
"11416" 335170 4807020
"11417" 335190 4807020
"11418" 335210 4807020
"11419" 335230 4807020
"11420" 335250 4807020
"11421" 335270 4807020
"11422" 335290 4807020
"11423" 335310 4807020
"11424" 335330 4807020
"11425" 335350 4807020
"11426" 335370 4807020
"11427" 335390 4807020
"11428" 335410 4807020
"11429" 335430 4807020
"11430" 335450 4807020
"11431" 335470 4807020
"11432" 335490 4807020
"11433" 335510 4807020
"11434" 335530 4807020
"11435" 335550 4807020
"11436" 335570 4807020
"11437" 335590 4807020
"11438" 335610 4807020
"11439" 335630 4807020
"11440" 335650 4807020
"11441" 335670 4807020
"11442" 335690 4807020
"11443" 335710 4807020
"11444" 335730 4807020
"11445" 335750 4807020
"11446" 335770 4807020
"11447" 335790 4807020
"11448" 335810 4807020
"11449" 335830 4807020
"11450" 335850 4807020
"11451" 332910 4807000
"11452" 332930 4807000
"11453" 332950 4807000
"11454" 332970 4807000
"11455" 332990 4807000
"11456" 333010 4807000
"11457" 333030 4807000
"11458" 333050 4807000
"11459" 333070 4807000
"11460" 333090 4807000
"11461" 333110 4807000
"11462" 333130 4807000
"11463" 333150 4807000
"11464" 333170 4807000
"11465" 333190 4807000
"11466" 333210 4807000
"11467" 333230 4807000
"11468" 333250 4807000
"11469" 333270 4807000
"11470" 333290 4807000
"11471" 333310 4807000
"11472" 333330 4807000
"11473" 333350 4807000
"11474" 333370 4807000
"11475" 333390 4807000
"11476" 333410 4807000
"11477" 333430 4807000
"11478" 333450 4807000
"11479" 333470 4807000
"11480" 333490 4807000
"11481" 333510 4807000
"11482" 333530 4807000
"11483" 333550 4807000
"11484" 333570 4807000
"11485" 333590 4807000
"11486" 333610 4807000
"11487" 333630 4807000
"11488" 333650 4807000
"11489" 333670 4807000
"11490" 333690 4807000
"11491" 333710 4807000
"11492" 333730 4807000
"11493" 333750 4807000
"11494" 333770 4807000
"11495" 333790 4807000
"11496" 333810 4807000
"11497" 333830 4807000
"11498" 333850 4807000
"11499" 333870 4807000
"11500" 333890 4807000
"11501" 333910 4807000
"11502" 333930 4807000
"11503" 333950 4807000
"11504" 333970 4807000
"11505" 333990 4807000
"11506" 334010 4807000
"11507" 334030 4807000
"11508" 334050 4807000
"11509" 334070 4807000
"11510" 334090 4807000
"11511" 334110 4807000
"11512" 334130 4807000
"11513" 334150 4807000
"11514" 334170 4807000
"11515" 334190 4807000
"11516" 334210 4807000
"11517" 334230 4807000
"11518" 334250 4807000
"11519" 334270 4807000
"11520" 334290 4807000
"11521" 334310 4807000
"11522" 334330 4807000
"11523" 334350 4807000
"11524" 334370 4807000
"11525" 334390 4807000
"11526" 334410 4807000
"11527" 334430 4807000
"11528" 334450 4807000
"11529" 334470 4807000
"11530" 334490 4807000
"11531" 334510 4807000
"11532" 334530 4807000
"11533" 334550 4807000
"11534" 334570 4807000
"11535" 334590 4807000
"11536" 334610 4807000
"11537" 334630 4807000
"11538" 334650 4807000
"11539" 334670 4807000
"11540" 334690 4807000
"11541" 334710 4807000
"11542" 334730 4807000
"11543" 334750 4807000
"11544" 334770 4807000
"11545" 334790 4807000
"11546" 334810 4807000
"11547" 334830 4807000
"11548" 334850 4807000
"11549" 334870 4807000
"11550" 334890 4807000
"11551" 334910 4807000
"11552" 334930 4807000
"11553" 334950 4807000
"11554" 334970 4807000
"11555" 334990 4807000
"11556" 335010 4807000
"11557" 335030 4807000
"11558" 335050 4807000
"11559" 335070 4807000
"11560" 335090 4807000
"11561" 335110 4807000
"11562" 335130 4807000
"11563" 335150 4807000
"11564" 335170 4807000
"11565" 335190 4807000
"11566" 335210 4807000
"11567" 335230 4807000
"11568" 335250 4807000
"11569" 335270 4807000
"11570" 335290 4807000
"11571" 335310 4807000
"11572" 335330 4807000
"11573" 335350 4807000
"11574" 335370 4807000
"11575" 335390 4807000
"11576" 335410 4807000
"11577" 335430 4807000
"11578" 335450 4807000
"11579" 335470 4807000
"11580" 335490 4807000
"11581" 335510 4807000
"11582" 335530 4807000
"11583" 335550 4807000
"11584" 335570 4807000
"11585" 335590 4807000
"11586" 335610 4807000
"11587" 335630 4807000
"11588" 335650 4807000
"11589" 335670 4807000
"11590" 335690 4807000
"11591" 335710 4807000
"11592" 335730 4807000
"11593" 335750 4807000
"11594" 335770 4807000
"11595" 335790 4807000
"11596" 335810 4807000
"11597" 335830 4807000
"11598" 335850 4807000
"11599" 335870 4807000
"11600" 332950 4806980
"11601" 332970 4806980
"11602" 332990 4806980
"11603" 333010 4806980
"11604" 333030 4806980
"11605" 333050 4806980
"11606" 333070 4806980
"11607" 333090 4806980
"11608" 333110 4806980
"11609" 333130 4806980
"11610" 333150 4806980
"11611" 333170 4806980
"11612" 333190 4806980
"11613" 333210 4806980
"11614" 333230 4806980
"11615" 333250 4806980
"11616" 333270 4806980
"11617" 333290 4806980
"11618" 333310 4806980
"11619" 333330 4806980
"11620" 333350 4806980
"11621" 333370 4806980
"11622" 333390 4806980
"11623" 333410 4806980
"11624" 333430 4806980
"11625" 333450 4806980
"11626" 333470 4806980
"11627" 333490 4806980
"11628" 333510 4806980
"11629" 333530 4806980
"11630" 333550 4806980
"11631" 333570 4806980
"11632" 333590 4806980
"11633" 333610 4806980
"11634" 333630 4806980
"11635" 333650 4806980
"11636" 333670 4806980
"11637" 333690 4806980
"11638" 333710 4806980
"11639" 333730 4806980
"11640" 333750 4806980
"11641" 333770 4806980
"11642" 333790 4806980
"11643" 333810 4806980
"11644" 333830 4806980
"11645" 333850 4806980
"11646" 333870 4806980
"11647" 333890 4806980
"11648" 333910 4806980
"11649" 333930 4806980
"11650" 333950 4806980
"11651" 333970 4806980
"11652" 333990 4806980
"11653" 334010 4806980
"11654" 334030 4806980
"11655" 334050 4806980
"11656" 334070 4806980
"11657" 334090 4806980
"11658" 334110 4806980
"11659" 334130 4806980
"11660" 334150 4806980
"11661" 334170 4806980
"11662" 334190 4806980
"11663" 334210 4806980
"11664" 334230 4806980
"11665" 334250 4806980
"11666" 334270 4806980
"11667" 334290 4806980
"11668" 334310 4806980
"11669" 334330 4806980
"11670" 334350 4806980
"11671" 334370 4806980
"11672" 334390 4806980
"11673" 334410 4806980
"11674" 334430 4806980
"11675" 334450 4806980
"11676" 334470 4806980
"11677" 334490 4806980
"11678" 334510 4806980
"11679" 334530 4806980
"11680" 334550 4806980
"11681" 334570 4806980
"11682" 334590 4806980
"11683" 334610 4806980
"11684" 334630 4806980
"11685" 334650 4806980
"11686" 334670 4806980
"11687" 334690 4806980
"11688" 334710 4806980
"11689" 334730 4806980
"11690" 334750 4806980
"11691" 334770 4806980
"11692" 334790 4806980
"11693" 334810 4806980
"11694" 334830 4806980
"11695" 334850 4806980
"11696" 334870 4806980
"11697" 334890 4806980
"11698" 334910 4806980
"11699" 334930 4806980
"11700" 334950 4806980
"11701" 334970 4806980
"11702" 334990 4806980
"11703" 335010 4806980
"11704" 335030 4806980
"11705" 335050 4806980
"11706" 335070 4806980
"11707" 335090 4806980
"11708" 335110 4806980
"11709" 335130 4806980
"11710" 335150 4806980
"11711" 335170 4806980
"11712" 335190 4806980
"11713" 335210 4806980
"11714" 335230 4806980
"11715" 335250 4806980
"11716" 335270 4806980
"11717" 335290 4806980
"11718" 335310 4806980
"11719" 335330 4806980
"11720" 335350 4806980
"11721" 335370 4806980
"11722" 335390 4806980
"11723" 335410 4806980
"11724" 335430 4806980
"11725" 335450 4806980
"11726" 335470 4806980
"11727" 335490 4806980
"11728" 335510 4806980
"11729" 335530 4806980
"11730" 335550 4806980
"11731" 335570 4806980
"11732" 335590 4806980
"11733" 335610 4806980
"11734" 335630 4806980
"11735" 335650 4806980
"11736" 335670 4806980
"11737" 335690 4806980
"11738" 335710 4806980
"11739" 335730 4806980
"11740" 335750 4806980
"11741" 335770 4806980
"11742" 335790 4806980
"11743" 335810 4806980
"11744" 335830 4806980
"11745" 335850 4806980
"11746" 335870 4806980
"11747" 332990 4806960
"11748" 333010 4806960
"11749" 333030 4806960
"11750" 333050 4806960
"11751" 333070 4806960
"11752" 333090 4806960
"11753" 333110 4806960
"11754" 333130 4806960
"11755" 333150 4806960
"11756" 333170 4806960
"11757" 333190 4806960
"11758" 333210 4806960
"11759" 333230 4806960
"11760" 333250 4806960
"11761" 333270 4806960
"11762" 333290 4806960
"11763" 333310 4806960
"11764" 333330 4806960
"11765" 333350 4806960
"11766" 333370 4806960
"11767" 333390 4806960
"11768" 333410 4806960
"11769" 333430 4806960
"11770" 333450 4806960
"11771" 333470 4806960
"11772" 333490 4806960
"11773" 333510 4806960
"11774" 333530 4806960
"11775" 333550 4806960
"11776" 333570 4806960
"11777" 333590 4806960
"11778" 333610 4806960
"11779" 333630 4806960
"11780" 333650 4806960
"11781" 333670 4806960
"11782" 333690 4806960
"11783" 333710 4806960
"11784" 333730 4806960
"11785" 333750 4806960
"11786" 333770 4806960
"11787" 333790 4806960
"11788" 333810 4806960
"11789" 333830 4806960
